earlyAD,lateAD
C5orf24,ZNF385B
SAMD8,CCN1
CFAP53,SERINC3
DAGLB,KLHL13
HIST1H2BN,MTUS2
ITGB1-DT,NOP14
MYEF2,MACROD1
TBC1D8,AGBL3
SCN2A,LGR5
ARHGEF12,PRKAR1A
WNT2B,FZD3
NPAS1,MEGF10
AC073325.1,AL450352.1
ZFC3H1,AP001596.1
TMEM65,CHD3
PTPN14,TMUB1
AC079193.2,USP21
PNISR,MYC
ADAMTS19,PHYHIPL
LINC00623,NHLH2
NAP1L1,TJP1
CLIP3,AC069540.2
SH3BP1,CTDNEP1
LRRC8B,TOPORS
RHOT1,FAM8A1
SSBP2,BCL2L2-PABPN1
G2E3,AL354836.1
GPM6B,AL596244.1
CD47,MCF2
RORB,HCFC1
CD247,KCNJ4
ZBTB1,AC018638.7
GABRA2,ZSWIM1
CLASP2,ZSCAN31
MAJIN,CCDC88B
SH3GL1,IFT140
XKR6,GRK7
FAM155A,UFM1
CARD18,BRINP3
TMED7,AL513534.2
FKBP4,FGF7
PTPN11,KRT10
HMGN5,PSMB4
MLLT3,NFE2L1
ATP9B,MAP7D1
FAM27C,AL356488.2
GLB1L3,IKZF5
HAVCR2,SIX4
TMEM70,PAF1
LIMCH1,ARMCX5-GPRASP2-1
PTPN4,SALL2
TIPARP,DGCR2
SERPINE2,ST3GAL6
LINC02424,WNT5A
CHIC1,HNRNPUL2
RCOR3,PIP4P2
TMEM106B,AP000254.2
RSRC1,CHMP1B
CASC4,CEP120
PPFIA4,PCDH18
LCA5,PLD5
CALM1,BCL9L
PDGFB,PTGR1
GATM,RHOB
SNX13,AC124016.2
AP003469.4,ARHGEF17
HMCES,SRGAP1
LINC01414,MOXD1
XIAP,RBM12
TCAF1,MARCKSL1
ODF2L,AC115282.1
NDUFS5,LY6E
MYCBP2,AMZ2
PDCD4,ARHGAP42
PLAC9,AC005537.1
ELOB,ADGRG7
SRRM3,PAWR
HUWE1,ADPRHL1
SLC25A42,AC063944.3
NPIPB5,AL365203.2
CLIP2,CCDC6
IDS,DUBR
SUPT3H,DCLRE1A
PCNX4,CHORDC1
STMN4,SELENOP
AMER2,MIR2052HG
COPS2,AC009509.4
U2AF1,THY1
AQP4,ONECUT2
SEPTIN8,RESF1
CCDC158,TMEM33
PPARG,PCNT
ELF2,DPY19L1
VSTM2A,WDR6
HACE1,AC093928.1
DMC1,DEXI
AGBL3,FAM117B
ITM2B,L1CAM
AL353595.1,VAMP2
CSRP2,AC012414.3
AC104035.1,AL079343.1
PNRC1,MAP9
GTF3C1,CEBPG
GNAI1,AC120036.4
AC022762.1,GPR6
AC084816.1,AIFM3
ATN1,FLII
WDR45B,YY1
CREBZF,LONRF2
IPCEF1,GPR146
PILRA,AC015726.1
TSC22D3,DUSP19
TSPAN14,AC093606.1
SPATS2L,MEX3C
TUBA1C,OBI1
AL117336.2,HIST1H1C
ABLIM1,MAP2K7
RBFOX3,NHLRC2
SPSB1,SCT
CAMTA1,UQCRB
OSBPL8,MBOAT7
RBM48,ABCA12
GLP2R,SFT2D2
ZBTB11,AC005609.5
SCG3,PDPK1
SMYD3,SNAI2
BTBD9,C14orf132
TTC3,ANP32B
BRWD3,HIF1A
ZCCHC14,B3GNT9
GPR6,MGARP
PHF8,PCLO
CAMK2N1,KCTD2
TMEM192,BMP4
TRIM31-AS1,CNOT3
SLC6A15,NCS1
SV2C,AL031666.3
AC061975.8,KLF9
ATP11A,ISOC1
DUXAP8,ABCA9
ARMS2,PRDX1
ZNF546,NYNRIN
ARG2,PRDX6
JAM2,VRK2
HNRNPK,MAGEE1
DISP3,COBLL1
STON1-GTF2A1L,AC073842.1
KCNA1,CFAP161
FXR1,NR3C2
CDHR1,NPC1L1
HNRNPLL,ZNF281
PNMA2,AC108667.2
PAPOLA,AL023284.4
AREG,NEB
RBM26-AS1,CCDC69
KCNB1,EDC4
MTMR6,CLSTN2
C5orf30,BRI3BP
AL008725.1,INKA2
CDKN1B,SORBS3
MAMLD1,ARL2BP
REPS2,ZYG11B
LINC02327,LINC02150
AL360270.2,MEGF8
TET3,MEPCE
AL034427.1,EHD1
INPP4B,OPRK1
UHRF1BP1L,PCDH7
ZNF706,ETNK1
CBX3,TSPAN1
ITGA7,SPOUT1
SLC30A7,LIMD1-AS1
HIST1H4E,AC005393.1
PIM1,BTG1
CHD5,ACIN1
IGSF9B,MGAT4A
HUNK,GAL3ST2
KCNH4,AF106564.1
N4BP2,TAB2
ISG20,STAMBPL1
RARB,YWHAB
MORC4,DCTN1
DNHD1,SEMA3F
PANK3,IQCJ-SCHIP1
NSA2,MT1E
ANXA5,RAP2A
RPS11,RCVRN
PURB,LINC00951
AC016721.1,CCDC181
ZEB1-AS1,PREPL
CLIP1,LINC02714
HDX,AC104806.2
FAM83D,AC097528.1
MGAT4C,EIF4B
FNDC9,TFAM
ABCA5,LRRC66
TMPO,STAC2
CHRM3,ZRSR2
PDK3,CNNM1
PIK3CA,TMEM9
PRPF4B,TLCD3B
MEIS2,GRIA4
CEMIP2,AC090825.1
PIK3R1,LINC01176
FBN1,PLXNB2
MIDN,LINC01762
TXNL1,AC007370.2
AGTPBP1,KCNQ5-IT1
ANKH,AP000146.1
CASP7,AL358944.1
TASOR,FRAT2
SLC10A1,BGLAP
PSMD12,CENPB
STARD9,HYI
TNRC18,TDP2
CNOT2,GABRG2
RANBP2,FAM155A
NEBL,FAM171A2
POU6F2,TCP1
ADNP2,TEX43
AC010931.3,SLCO1A2
TPP2,PRRC2C
AC007728.2,MAP2K2
LINC00930,TNFRSF6B
NME5,MCL1
BHLHE41,HYDIN
AC231759.2,LRFN1
NWD2,VAV3
TNNT2,WSCD1
KCNA2,UCK1
ADRA2B,AC079298.3
WNK1,TIMP1
EPB41L1,UBALD1
PDGFC,MAZ
DLGAP1,APOL1
AC092159.1,CPSF1
PNLDC1,CNTNAP1
BSG,CSRP1
AC130456.3,AC026367.3
MBD5,AL592148.3
CRY1,ALDOC
SERINC3,HES7
DRD1,ITM2B
AC244131.2,AC137932.2
SSX2IP,HSPA6
RALGAPA1,AC005696.4
CSNK1A1,KLHL24
RELCH,SPATA5
AC019211.1,GPR55
PIK3R3,TNFSF12
ATP6V1C1,KIF5A
IL6ST,ISLR
FABP3,PDGFRA
PPP2R5A,GNA11
PDK1,PLOD2
VAPA,AC012467.2
SEMA3C,RADIL
G3BP1,SF3B4
CATSPERB,WDR1
UBE2E2-AS1,DNAJC9
PXDNL,ANKH
SNX10,CACTIN
PWWP3B,FBXL19-AS1
ABI1,NIPBL
LEMD3,Z97989.1
HS6ST3,GSPT2
CACNA1D,ZCWPW2
AP000829.1,MT1G
JPH1,EWSR1
AC013270.1,CHMP1A
CENPJ,HMG20B
ARPC5L,PAQR9
ADGRA3,SYTL1
AP005230.1,NRIP1
CPNE5,SSTR3
RAP2A,BCL7B
LINC01031,CFL2
KIAA1328,SCAF1
PNRC2,AL353732.1
TPK1,LINC00997
LPL,PRXL2B
MAPKAPK3,CBX3
TNK2-AS1,GHITM
AC022217.3,EPN1
AC011511.2,C12orf29
EFR3A,VPS13C
ADGRL1,RNF227
RAB3GAP1,EFNB1
WDFY3,LINC01997
TMSB4X,GDPD3
AC007368.1,PLEKHO1
GCC2,SEMA6A
ATP5F1E,GAS1
EIF2AK3,FYCO1
ETS2,GTF3C1
KDM4C,DLG4
MRPS30-DT,FSBP
FAM81A,PITPNM1
UCHL1,ARF6
FNIP1,HRH3
LINC02223,AC092957.1
PLXND1,ZFP91
RPS6KA6,NAB2
LINC02796,RPP38-DT
HPRT1,SIRT1
GABRG1,KLHDC2
MED13L,USP22
MASP2,HINT3
HIST1H1C,KLC2
DLG2,LEMD3
UBL3,CEL
PPARGC1A,AC095057.3
ZBTB38,ENHO
LRRC7,ANAPC16
CREBRF,TRAF7
FAM199X,RPP25
SMARCC2,EEF2K
ADAMTS16,WIZ
BAZ2A,GPR88
YWHAE,DUSP3
GNPDA2,AC092691.1
NAPB,SCOC
ANKRD13C,LINC01849
GLIPR1,COX8A
C2CD5,NSF
RUNDC1,CCNA2
BAG4,SLC12A7
TLK2,SHMT2
TACC1,AC017074.1
SLC35F5,PCGF2
SVIP,EIF4A2
CPO,CDC42EP4
METTL9,LAG3
SLC6A20,RRAGA
WNT5A,ZNF639
TTLL7,STEAP1B
STARD4,MLST8
AC006197.2,PFN1
RABGEF1,AC007952.4
ARHGAP35,ATP6V0C
PTPRT,PUM1
ZNF638,LSM8
SLITRK3,ZDHHC22
VGLL3,RPL31
MYH11,AC093297.2
SHC4,NDFIP2
WASL,PRDM16
MAP2K1,CRABP1
IRF2BP2,CDH12
EPHA6,STAT5B
DIPK1A,TDRD6
PPIP5K2,AP001007.2
HIPK1,ANKRD49
SH3RF2,LYSMD2
ZMYND11,MID1IP1
QKI,UBALD2
KIAA1109,MTRNR2L3
TAGLN3,COMMD10
ANXA4,AL160314.2
HEXIM1,TMTC1
DDHD1,AC093765.3
RPL27,ACACB
DPF1,LINC01474
SPATS2,ANKRD30A
ERO1A,LRRC37B
FMN2,HLA-F-AS1
SYT4,NEFM
DMXL1,KIRREL1
CHD7,MAFB
ATP6V1B2,IFIH1
BLOC1S6,KDF1
ARRDC3-AS1,ETS2
LINC00342,ARSK
CCDC175,FAM89B
TIAL1,MLLT1
TBC1D32,B3GAT2
RTN3,ATP6V0A4
COG5,SCAMP1
FNDC3B,AC069281.1
PDZD2,VAT1
FAP,PLAUR
RRP12,ICK
SERF2,FASN
PKP4,PECAM1
ANXA11,MXD4
HSP90B1,IKZF2
AC103957.1,AC108673.3
C4orf48,LAMP3
RANBP17,C15orf62
MAP3K20,WDR74
FXYD3,GLRB
SGSM1,TLE2
GSPT1,TMEM202-AS1
RNF216,GPER1
TAPT1,DACH1
TOGARAM2,AC008662.1
SLC35F1,PPP1R15A
HELLS,RMDN2-AS1
PNPLA1,FXYD1
TRMT6,IPO7
NOVA2,REP15
EHBP1,TAP1
DNTTIP2,CPEB4
CDC5L,STC1
ONECUT2,RANBP17
EIF4A2,EFHD2
CACNA1G,ACAN
BTBD10,CBFA2T3
CD2AP,CDKN1A
MRC2,PIP5K1C
AC083902.1,LINC00885
ASCC3,AC148477.2
NFE2L3,AC012535.1
AL356295.1,BBS9
PCLO,PTPMT1
TOP1,AL117329.1
AC091946.1,KCNJ11
AP000688.1,LIN7A
KANTR,CAMTA2
ATP5F1D,KCNQ5
WAC,TOMM22
TTC33,RUNX2
NLRP2,PTTG1
NSD3,SYCP2
ARL4A,SLC9A6
POLD1,CSTF2T
PART1,E2F4
KDM5A,EIF4H
RNF6,DENND4B
CCDC102B,ASIC1
NECTIN3-AS1,LGALSL
ARFGEF2,MT1X
CCDC26,GRIP2
ANO7,KCNH5
UNC5C,BUB3
AC003666.1,LRR1
ABCC3,GTF2F1
UBL5,ESYT3
PPP2R2A,AC012636.1
TBCK,COX20
AK5,CLCN6
AC104248.1,OLFM3
SMARCA5,AC097634.3
DNAJB14,ADAMTS16
RSBN1L,AL158071.5
NSD2,AC097105.1
BRAF,FAM242A
ABCG2,NFKBIZ
ASH1L,HNRNPLL
SETD5,AL358335.2
INA,FGF5
AC037198.1,ERMP1
RAB40B,VASH2
AC008574.1,CHL1-AS2
RSPO2,NOLC1
AC009226.1,WDR83OS
ACSS3,AF038458.3
GYS1,KCNJ2
C2CD6,SRF
STAG2,SMAD5
NAF1,UBE2E2
FAM214A,AC073050.1
ATP1A2,DCXR
SAMD4A,PPP1R1A
IL16,IGF1R
ARMCX5-GPRASP2-1,RHOBTB3
SIRPA,ITGA1
CBFA2T3,C1QBP
ABR,GJA1
IGSF11,ZNF22
AQP4-AS1,ACBD5
EDNRB-AS1,YTHDC1
AL590999.1,RSPO3
DIAPH2,AC107021.2
AL157944.1,FOSB
SOGA3,ZHX1
UQCRB,GDAP1
OSBPL3,SNX16
THSD4-AS1,HIST1H1D
CDH2,LINC02284
CRKL,THAP1
UBA52,EMILIN3
USP3-AS1,DHRS4L2
AC097634.3,TNK2-AS1
HSPA4,BTN3A3
CCDC186,CXCL13
AL713851.1,B3GALT1
VSTM2A-OT1,HTATSF1
RPL13A,GLCCI1
CNTLN,PCIF1
SEMA3A,NSA2
ERRFI1,ZFP36L2
LINC01924,RNF220
DPY19L1,MSTN
AC009878.2,ASNSD1
AC233976.1,AC109347.2
FOXG1,KIAA1522
ARL8B,FZR1
SECTM1,LINC00304
AC002456.1,DOCK10
AL133372.3,PRKD1
GNAQ,AL035425.3
AC002069.2,GMPR
PIAS1,LYSMD3
CYTIP,CEP135
BMI1,RELT
PDCD10,PCF11
MCPH1,BX664727.3
KIF26B,ANLN
LINC02542,FKBP3
AC064834.1,PSPH
PIAS2,NDUFAF4
TPST1,AC010980.1
AC004471.2,SUPT16H
OOSP4B,AL031658.2
AC103855.2,PI15
DZIP1,EBF4
YPEL5,NINJ1
NPY1R,CBLN1
MXD1,CRLF1
LRRC4,ARHGDIG
ACHE,CCL2
FYTTD1,CDKN2B-AS1
PER1,LMBRD2
AC246817.2,NXPH1
SLC17A7,TAOK2
ZBED5,AC010896.1
ZNRF3,NPR1
CHAC1,TMEM70
PSPC1,ARL8A
AC006452.1,HUWE1
GINM1,APOL2
SESN2,MECP2
KCNG3,SLC24A2
GULP1,RRAD
LINC01278,HSDL1
GABBR2,TBC1D8B
TCP1,LRRC58
ARGLU1,KLF16
SHPRH,FBXO5
GPRC5A,RELA
ACAP2,AR
FHOD1,LONRF3
TNFRSF11B,QPCT
ACER2,GAD2
LINC00658,SH3YL1
FBXO27,AC087235.2
MAP7,PPM1E
RRBP1,FASTK
TFRC,HDX
TOP2B,DOCK11
SLC25A46,GNAI1
BTRC,DHFR
EIF5,NPFF
ALDH2,AF279873.3
TERF2,MAGEE2
FBXO11,NEAT1
PSMB4,AC079414.3
COX19,PNPLA6
ATP1B3,HHAT
NEFL,MC4R
LINC01934,RCC2
API5,C1QTNF1
SCAT8,STARD7
RNF115,AP002784.1
AC080078.1,AKAP5
SLC9A6,MRPS2
FKBP3,AC023154.1
WDR76,SH3BP5-AS1
C2-AS1,RNF182
COX6C,TICAM2
MTDH,C18orf54
TEKT5,SCN3A
TRIM59,PAIP2B
SGTB,PPFIA3
APLP2,FASTKD5
DYM,ZNF503
AC078983.1,CALM1
FAT3,HES6
LMF1,AC092718.4
EXOSC6,ENKD1
KCNJ6,WIPF3
HERC2,THAP5
SCN3A,AC007614.1
AC115100.1,AL359436.1
PPP1R9A,LINC00609
SLC22A1,ZBTB14
SUDS3,MIA
PELI1,FBXO45
FNDC3A,SRSF1
DKK3,TMEM64
BIRC6,GOLGA6L10
BHLHE40-AS1,RBM7
TENT4A,FAM155B
BUD31,FAM83D
SRRM2,SOX4
CNOT6L,AC124045.1
GPR137C,VAT1L
RORB-AS1,PHF23
PCBP2,BRD2
SELENOK,MIER2
CCDC144NL-AS1,ESAM
CCDC3,COL4A5
IL17RA,CDH7
PXDC1,TDRD1
IGF1R,AC004148.1
CCDC61,LINC02208
RAB6A,GBP2
LINC01088,SEC61A1
PABPC4,AC009108.3
MCTP1,NCKAP1
NDUFB7,TCEAL3
RPE,PYGO1
SERTAD2,STK11
HECTD4,SRXN1
LIMK2,ARL14EP
PRELID2,Z73420.1
COL6A1,MREG
CHIC2,SMIM15
AC091826.2,DSP
SDCBP,CNNM3
LRRC28,PDGFB
ANKRD46,C2orf49
WDR33,PHB2
LYST,EXD2
CYYR1-AS1,AP001025.1
ZHX1,SNRK-AS1
C12orf29,AL138820.1
AC079298.3,TRIM13
DNAJC21,PPP4C
AL357972.1,SLC25A3
ITSN1,PGAM5
LCORL,CARD11
ATP8A2,AC090772.3
RGS4,TRABD
CALCOCO2,NEO1
TCEAL5,AC107208.1
TNRC6C,PIGT
MICU3,RTRAF
AC005532.1,CXCL5
FGF10,DPP3
LINC00923,ABCA10
C2orf69,KCNH7
AC017076.1,CENPBD1
STK24,CNTN2
TRAF3,UBE2QL1
ZIM2,KCNA5
VMP1,B4GAT1
TMEM38A,HIST1H3E
BASP1,MTMR8
ENC1,NDST4
TMEM132B,ZNF547
AC133065.1,HIST3H2A
CAMK4,MGAT2
TENM2,CIZ1
VCPIP1,ADO
IER3,AFF2
ARPP19,CDKN2C
NFATC3,AL353608.2
JMJD1C,GALNT13
TSC22D1,METTL18
AC011043.1,THSD7A
PASK,AC097487.1
CAB39,ERVMER34-1
SENP6,CHST2
CLSTN1,LAMA5
GRASP,AL606516.1
BRWD1,KIAA0895
JAKMIP2,ACBD7
ZFP36L1,AOC2
THRB-AS1,AP003486.1
NEB,LRP2
CYREN,LINC01561
SEPTIN7,BACE1-AS
DNAJC1,HDAC1
LINC02464,MYRF
LUC7L,AL353688.1
CIP2A,TOMM34
KCNK12,AC105285.1
AC095060.1,FAT4
LRRFIP1,ARL2
AL121929.2,LRRD1
AL590434.1,TCHH
KIFAP3,MTA2
AK4,AL157931.1
GCH1,ALDH2
NPTXR,CANT1
AAK1,VPS37D
ANKRD36,SLC35B2
IGIP,RHBDD2
RASA1,LINC01134
UBXN4,MTMR6
HECW1,CD38
AL390957.1,CKAP4
CTNND1,AC006299.1
CDK13,HELLS
TNRC6B,PLEKHA3
SKAP2,RRNAD1
NPR1,FAM43B
C7orf61,LINC02019
YTHDC1,AC105180.2
BOLL,TNFAIP8
VPS13B,MIA3
NEDD9,SYNE3
C22orf31,MIER3
RAB11FIP1,STXBP5
ZNF124,TERC
THBS2,CLCN3
PGK1,SHLD3
TNKS,VPS72
TAOK1,IGFBP3
RELT,AP001804.1
TMEM202-AS1,GRPEL1
DYRK3,AC246817.2
COX5B,AC009093.2
AGO3,RGS9
AC005670.3,MBNL2
NXT2,AC105213.1
SOCS4,LAYN
EPHB6,SLC25A39
PTPRD,AC006148.1
CAPN7,PLAGL2
ZADH2,FAM41C
AL139260.1,SERPINI1
FBXO3,ANXA5
MYLK3,AL139424.2
CTNNAL1,TMEM43
DUOXA1,BRD3OS
SEPTIN9,HPSE2
TTC21B,ID4
TREH,RBM41
AL034347.1,COASY
SON,AHSA1
FAM169A,AC025253.1
ZC3H14,NUDT10
NAA16,PCDHGA2
XPR1,NRGN
HIST1H2BG,FAM174B
VPS37B,JUN
TBC1D3,CA2
CORIN,MSANTD4
C11orf96,AC016396.1
DIXDC1,PRMT6
SFRP2,AC091152.2
VTI1A,TIGD5
PTCSC2,ATF7IP
BCAS3,AC110491.1
GFOD1,PIK3R3
AL161443.1,PSMA4
TMC4,KCND3
SEPTIN11,ABCA6
PPM1K-DT,GRWD1
HNRNPH3,ADRA2C
ADAM10,NXPH4
FBXL20,AC010624.2
NR1D2,SNED1
LINC01138,USP27X
PCDH8,XPR1
ALKBH5,SGCG
RASAL2,COL20A1
SRI,AC073048.1
CEP170,LINC02773
RCOR1,PRRT4
HHLA1,EPHA6
AC009318.1,SLC12A3
RASAL1,ZNF680
FMR1,TET2
TMSB15B-AS1,CFAP53
OIT3,AL049780.1
STAU1,AC007325.4
RUFY3,MMP16
PNPLA5,MTRNR2L6
NFKBIA,SNHG14
DDX46,AC009107.2
RBM39,PLIN1
MTHFD2L,KBTBD7
HFM1,GABRQ
NOXRED1,NRXN1
AL731577.2,KCNIP4-IT1
TCF7L2,RBM18
TMCO4,SLC45A2
PAFAH1B1,AP001599.1
NONO,ZNF703
NMT1,FSD1
CBL,KIF13A
NFKBIZ,RALBP1
RASL12,SOX21-AS1
AP001922.1,PPP1R26
AC008568.1,PGRMC1
PLA2G4A,HEBP1
ABRA,TMED2
GRB2,HPCA
PIAS4,BRPF1
TRHDE-AS1,AC090518.1
AFF3,GNPNAT1
ABHD2,AL590235.2
GPN1,STXBP6
GPR158,ZXDB
AC073048.1,ATAD3C
GOLIM4,NGRN
NOSTRIN,AC035140.1
NKRF,HAUS3
COA6,ADRA2A
FAM171A1,ZNF431
AC090578.1,CAMK2N2
AHDC1,LINC02094
GEM,OTUD6B-AS1
MYH9,SYT6
PLEKHO1,MYOCOS
REEP3,AKT1S1
KTN1,ARAP2
GTF2I,ANKRD34C
AP000763.3,PABPC1
CEBPG,CBWD5
CPED1,BRD3
ACTRT3,AL731566.3
UBE3D,TTN
LINC02207,ADAMTSL3
ADRB1,RNF41
LINC02246,SEMA6B
AL049775.2,AC091938.1
ZBTB44,CSDC2
ERCC6L2,CLDN11
FGF7,AC016687.3
ZCWPW2,OAT
HNRNPH2,TAF3
MYH7,SPATA41
ZBTB21,AC008115.4
MIPOL1,GDE1
AC245297.3,JPX
FHIT,RND2
HSD11B2,PCDHB6
CCDC138,TOLLIP
PTBP3,FAM160A1
KCNAB3,KCNC3
ZNF385B,SLC7A11
ACACB,ZFP36
PPIG,FAM210B
SRPK1,RAPGEF2
AC007292.3,AIDA
AZIN1,AC008525.1
RHEB,DIO3OS
DYRK1A,RFTN2
STK4,LOXHD1
SLC7A14,MTSS2
CNTNAP4,LRRC1
CBX5,AC080079.2
AC087241.2,FGF13
CKB,LINC00924
PHF21A,SP3
PPP1R10,BMP1
SKI,LRRC69
KLHL24,SPEF2
USP2-AS1,LINC01414
AC114971.1,KCNJ14
CCDC92,RAN
PRPF40A,ARHGAP35
KITLG,GRPEL2
AL157911.1,AC008957.1
LINC02649,MMS22L
RASSF2,SYN3
AKNAD1,RPS2
RPL38,IFITM10
NIPBL,PPTC7
AP002954.1,ING1
LHX2,RGR
NKAPL,EML3
PPP4R3B,TESK1
ARHGAP21,SMCR8
PCBP1-AS1,CSPG5
SPEF2,FOXF2
PURG,GCNA
AC110615.1,AC073349.1
KY,CNTD2
SEZ6L2,AF123462.1
HS2ST1,SLC9C2
SNX9,KIAA1614
KCNK6,DNAJA1
LRRC58,PPM1A
SMARCC1,CNTFR
ABCA9,RNF113A
FAM3C,AC107952.2
EIF5A,ARMCX2
SLC22A14,UGT8
AC007364.1,VASP
ARID3A,POPDC3
AC020911.2,ITGA7
PEAK1,PDLIM2
DYNC2H1,BHLHB9
PJA1,AK4
HEG1,TLE3
ZNF436,PLP1
PKNOX1,ZFAND4
AL451069.1,RABGAP1L
GNAO1,HNRNPH1
TMEM165,MEIS2
ISM2,ICMT
REEP5,DUSP7
C3orf35,TSPAN17
SH2D4B,NR2C2
SLC12A2,NKX6-2
ATF7IP2,PYURF
AF117829.1,NLRP2
SLC2A3,CDH2
ANKHD1,AC108066.2
ME2,LRIG3
EFCAB5,GPR179
RLF,ZNF117
CCAR1,AC091893.2
HIP1,PARD3
RTN4,CHMP2B
WDR7,AIP
RNF139-AS1,SLC1A3
USF2,GAS2L3
TMEM183A,LARP6
PLPPR5,LGI1
ADPRHL1,EPN3
AKAP5,RNF19A
MIR124-2HG,MATN2
SEC24D,SNRNP27
GPR176,AL359552.1
DIP2C,FNBP1L
PTOV1,STON1-GTF2A1L
CSNK1E,SERTAD1
B2M,ADGRB3
FSD1L,AUP1
PDE3B,PRC1-AS1
ATP13A3,AC109449.1
UPRT,TMEM25
CFAP299,SLC43A1
USP38,LINC02499
KCNJ4,PURG
FBXO22,ITGAV
KIAA0513,SMAD7
DSEL,KCTD4
ALDOC,AC009509.2
ANKRD36C,TRIM22
NEK11,AP002762.2
HDGFL3,ACHE
SRPK2,PTK7
BLOC1S1,SPDL1
SYNE3,VWA2
GPR83,C7orf61
KIDINS220,NOL8
NFAT5,AP003108.1
CFAP69,SLC4A11
HNRNPA3,AC018680.1
EIF4G3,AC006960.3
ATF7IP,METRNL
AC096576.6,AL110505.1
CHD4,AC092745.4
TNPO1,PRRT3
LINC00662,EIF3G
PRDM2,ATRNL1
FERMT2,AKAP12
STK31,FP236383.4
LINC02813,SCNN1G
RC3H1,TAGLN3
CERS5,ZNF513
DNAH12,KIAA1191
KCNMB3,AL139099.1
OPRD1,ZC3H11B
GTF2IRD2,AC008662.2
B3GNT2,MRPL50
MECP2,TFDP2
AL691403.1,EPOP
AC079447.1,VEZF1
NNT-AS1,LIME1
ENPP4,MGAT3
STAT4,PHF21B
ZNF273,PDE12
YAF2,AL136980.1
ANKRD50,CRYBB2
WWOX,FKBP4
CDH9,NKX1-2
BTBD16,ANKRD36
SPOCK1,AC006116.11
LINC01915,PCDHA10
SKP1,SLC4A10
DYNLRB1,POT1-AS1
HIST2H2BF,VAMP4
OR2H2,YIPF5
IDH2-DT,KAT6A
GMFB,AC137630.4
CHMP1B,CLK1
AJAP1,MKLN1
MOB1B,RPS11
FHL5,CABLES1
ACSM1,TNPO2
PPA2,PCDHB5
AC079340.1,FP236383.5
CD101,TPM2
OTUD3,THBD
PCID2,LINC02024
TMBIM6,HMCN1
BHLHE40,AF111167.2
CCNL1,PLEKHF1
AC005062.1,NKX3-1
SLC25A3,MANEA
CYCS,ARCN1
YARS,AC106028.4
GIT1,BROX
CACNB4,SLC30A1
LINC01226,AC100793.4
SAT1,TLR1
ZFP91,RBFOX3
KDM5C,MYADM
TICAM2,LINC02516
OR2M3,EDA
INPP5A,LRRTM3
TANC2,SLIT2
AC010280.1,JADE2
DDO,THOP1
CAPN11,YIPF4
C5orf47,DDX60L
AHR,CFL1
ZMYM4,GIPC2
AC036108.3,BMP2
SOAT1,ARL17B
REL,LTK
AC130466.1,AP1M1
PPP2R2D,CCT5
IPO7,MFSD6
KRIT1,AL161912.2
ZNF117,ZKSCAN8
ANKRD24,BCL10
TNFSF9,SPOCK1
LONRF1,AC138932.5
OGT,VIM
LINC01205,THRA
ADGRV1,SEPTIN12
AC104211.1,GABRA1
CLCN1,CDKN2A
GOLM1,FEM1A
B3GNT3,AC009053.3
ASXL3,TPRG1L
ADAMTS3,CRABP2
RPH3AL,WNT7B
BCL6,SLC7A9
LINC01821,FAM157C
LRIF1,PSD2
STARD13,IGSF1
DCP2,GGPS1
CDH7,USP51
CDK14,ROM1
AC137579.1,ARHGAP23
ABI2,DNTTIP2
GSTP1,AC010401.1
PIK3C3,THBS1
WDR60,AC092376.3
ZNF621,TRMT112
KCNH7,NXF1
STX8,VAPA
FRMD8,FGFR4
AC021851.1,AC009754.1
LINC02666,NOP53
VGF,LMAN1L
AL391840.1,AC093151.8
CGGBP1,ZNF92
MAST4,LMNB2
LARP4,SART1
BTG1,C9orf147
AQP3,F8A3
TBC1D15,GIPR
ANKIB1,AC148477.4
KIF1B,AC006449.6
AL158071.4,MAD2L1
AC130324.2,EGLN2
PPP2CB,RTL6
MAP9,CREB3
MARK1,LSMEM1
MAFF,MT1M
ATP1A3,GTF2A1
PKIG,HOMEZ
NEUROD1,ZNF385D
SMAD1,SPOCD1
C11orf87,MED16
HOOK1,RNF145
BMP4,PAGE4
TYW1B,AC004223.4
CHST3,MBD6
AC005674.2,SYNCRIP
UBR7,STK17B
PJA2,AL445250.1
FRMPD4,BVES
LINC02347,AL355073.2
PXYLP1,TP53INP1
NR2F1,MEX3A
HEXD-IT1,RPS6KA2
RBBP6,RSKR
AP000867.5,HTR5A-AS1
AP000695.1,DVL1
EXTL2,ZNF655
ZNF148,PBX3
ACVR1B,AL392086.3
PPP2R1A,GPR137
KLHDC1,ATP1B1
PLCXD2,ZBTB6
GOLPH3,ATF2
RNF145,AC139099.2
LZTFL1,AL732292.2
MAPK8,RCBTB1
CKS2,AC093765.4
ARHGEF10,AL139240.1
KLF9,HPCAL4
CCDC121,GZMM
MIR3976HG,LINC02102
TRIM33,MLLT11
CEP350,AC103855.3
ZRANB2,THRB-IT1
MBOAT7,LRRC26
CCDC59,PLEK
COMMD10,PAG1
GJC1,TOR1AIP1
JMJD6,NHLH1
NPIPA5,ECI1
HPN-AS1,INTS6
ANP32B,TRIM69
KLC3,SERPINF2
GPRC5B,CDC34
MAPK14,BTN2A2
MARK3,ZMYM4
DR1,AL592156.2
MAP4,CNTNAP2
AL136366.1,RECQL4
SQOR,RRAGC
DIP2B,SETD1A
PAFAH1B3,ZFAND5
GJC2,AL158832.2
ARF1,EPC2
